-1 19.612616 19.961372 -0.400000 -0.040000
0 30.457157 17.979555 39.016289 -7.809438
1 29.859562 24.019650 37.148438 14.206602
2 26.299063 28.917345 23.732302 31.289024
3 20.786474 31.344036 4.146530 38.249817
4 14.836058 30.690245 -15.118917 34.467079
5 10.026367 27.179077 -29.352133 22.489643
6 7.601182 21.762131 -36.148697 5.909085
7 8.178184 15.861072 -34.719677 -11.729168
8 11.608658 11.014252 -25.311615 -27.026659
9 17.012869 8.500368 -9.255807 -36.552460
10 22.983587 9.016514 10.444183 -37.099667
11 27.922234 12.475850 28.646168 -26.934782
12 39.736759 18.644764 20.888319 -1.884243
13 38.910027 25.830795 20.162144 5.740056
14 35.671566 32.297527 16.740580 12.551988
15 30.415930 37.261761 11.166870 17.619493
16 23.781965 40.124962 4.280721 20.336399
17 16.573261 40.545166 -2.968801 20.485996
18 9.659789 38.476315 -9.690364 18.205816
19 3.872889 34.171631 -15.156872 13.896118
20 -0.093602 28.151630 -18.847826 8.119419
21 -1.765205 21.140802 -20.449478 1.520777
22 -0.942389 13.981148 -19.838869 -5.223439
23 2.276167 7.532091 -17.071867 -11.436453
24 7.505288 2.568538 -12.383589 -16.466509
25 14.118528 -0.311256 -6.199070 -19.723127
26 21.321947 -0.757518 0.859182 -20.736418
27 28.248014 1.287948 7.988392 -19.241346
28 34.059551 5.582805 14.272111 -15.272011
29 38.051224 11.611211 18.808895 -9.230535
30 49.480598 18.891253 13.906192 -0.929704
31 48.700531 26.825356 13.630563 2.882722
32 45.892467 34.286598 12.340095 6.473556
33 41.248302 40.765732 10.142565 9.571495
34 35.085510 45.820869 7.218208 11.952961
35 27.824976 49.107662 3.798445 13.460614
36 19.962225 50.402714 0.141028 14.012048
37 12.033381 49.618633 -3.494028 13.599137
38 4.578652 46.809765 -6.864347 12.280295
39 -1.894531 42.168190 -9.759577 10.168533
40 -6.945832 36.010567 -12.010072 7.418161
41 -10.231874 28.756336 -13.491252 4.212202
42 -11.529382 20.899405 -14.124890 0.751536
43 -10.750278 12.974388 -13.879097 -2.754225
