-1 19.616098 19.961689 -4.000000 -0.400000
0 29.957439 18.086906 37.114426 -13.851564
1 29.380932 23.841942 37.828434 9.760824
2 25.991425 28.516977 25.849236 29.460438
3 20.730766 30.850887 6.244677 39.384270
4 15.029685 30.242872 -14.483794 38.186699
5 10.405850 26.883949 -31.279510 27.759771
6 8.071463 21.680058 -41.099590 11.263443
7 8.633175 16.007380 -42.361034 -7.825429
8 11.944583 11.360237 -34.563885 -25.762602
9 17.142479 8.972443 -18.554714 -38.415497
10 22.858110 9.498838 2.713316 -41.691429
11 27.559504 12.829291 23.651827 -33.058697
12 39.473385 18.674078 17.363239 -6.367262
13 38.654343 25.762186 18.042978 1.521734
14 35.458267 32.140858 15.857283 9.065128
15 30.272926 37.038921 11.197256 15.247298
16 23.726576 39.865761 4.786921 19.328915
17 16.610716 40.282364 -2.486734 20.926111
18 9.783910 38.241138 -9.730942 19.997099
19 4.068102 33.990372 -16.153572 16.774979
20 0.150341 28.043535 -21.114752 11.689267
21 -1.499100 21.116945 -24.143515 5.302601
22 -0.682470 14.043985 -24.942368 -1.731343
23 2.502072 7.675349 -23.396990 -8.697317
24 7.672194 2.777497 -19.597157 -14.849825
25 14.206774 -0.059033 -13.864146 -19.461691
26 21.319782 -0.490672 -6.769699 -21.900414
27 28.153967 1.537188 0.876493 -21.731987
28 33.883980 5.782466 8.095561 -18.834660
29 37.816116 11.734325 13.876270 -13.484842
30 49.306980 18.907526 10.251348 -4.702167
31 48.529411 26.792747 10.861116 -0.791339
32 45.736866 34.207687 10.402213 3.124362
33 41.119991 40.646580 8.925036 6.752738
34 34.993954 45.670444 6.559431 9.834791
35 27.776745 48.937000 3.497279 12.165359
36 19.960617 50.223961 -0.029235 13.605165
37 12.078398 49.444118 -3.769579 14.084311
38 4.667164 46.651154 -7.474036 13.599090
39 -1.768357 42.035748 -10.908674 12.204701
40 -6.790048 35.912666 -13.865915 10.006104
41 -10.056184 28.699045 -16.171806 7.148853
42 -11.344557 20.886238 -17.690948 3.810749
43 -10.567566 13.006194 -18.330624 0.194065
44 -7.778095 5.595447 -18.044538 -3.481968
45 -3.165991 -0.841369 -16.836594 -6.989424
46 2.954900 -5.865824 -14.764409 -10.101608
47 10.167938 -9.135468 -11.941246 -12.605122
48 17.982000 -10.427213 -8.535412 -14.314279
49 25.864799 -9.652562 -4.765240 -15.087108
50 33.279121 -6.863791 -0.888409 -14.841402
51 39.719414 -2.250478 2.815120 -13.568206
52 44.746250 3.873209 6.065851 -11.339931
53 48.016525 11.089917 8.611159 -8.309921
54 59.223793 19.042883 6.671474 -3.951907
55 58.521881 27.430098 7.170622 -1.621205
56 56.091286 35.487991 7.160738 0.756770
57 52.038349 42.864258 6.646683 3.070039
58 46.540169 49.236439 5.658257 5.212048
59 39.837387 54.325985 4.247550 7.087302
60 32.223011 57.910519 2.484993 8.615804
61 24.029978 59.833447 0.454747 9.736123
62 15.616414 60.010883 -1.750224 10.407032
63 7.350056 58.435238 -4.032841 10.607894
64 -0.407868 55.175468 -6.296193 10.338063
65 -7.318403 50.374191 -8.447177 9.615545
66 -13.079664 44.241268 -10.399509 8.475220
67 -17.439985 37.044792 -12.076200 6.966864
68 -20.208958 29.099199 -13.411509 5.153049
69 -21.265646 20.751614 -14.352662 3.106990
70 -20.563915 12.366776 -14.861232 0.910385
71 -18.134432 4.310958 -14.914436 -1.348946
72 -14.083313 -3.063871 -14.506186 -3.579548
73 -8.587484 -9.435489 -13.647974 -5.689163
74 -1.887007 -14.525474 -12.369344 -7.587865
75 5.725401 -18.111347 -10.717914 -9.191574
76 13.917230 -20.036287 -8.758647 -10.425855
77 22.352636 -20.207935 -6.575748 -11.104203
78 30.617981 -18.632633 -4.282480 -11.436670
79 38.375374 -15.373161 -1.958532 -11.277863
80 45.285782 -10.571835 0.289373 -10.627853
81 51.046913 -4.438453 2.355402 -9.510898
82 55.406872 2.758935 4.140533 -7.975134
83 58.174988 10.705714 5.558487 -6.090736
84 69.181541 19.144728 4.420212 -3.501548
85 68.549927 27.872406 4.828432 -1.974447
86 66.412239 36.357777 4.959289 -0.401592
87 62.833466 44.342964 4.810105 1.166193
88 57.922394 51.585304 4.387677 2.678889
89 51.828304 57.864704 3.707788 4.089096
90 44.736408 62.990364 2.794339 5.353651
91 36.862244 66.806625 1.678212 6.434953
92 28.445110 69.197411 0.395972 7.302010
93 19.740776 70.090233 -1.011614 7.931096
94 11.013758 69.458069 -2.500965 8.306160
95 2.529198 67.320053 -4.027125 8.418954
96 -5.455122 63.741276 -5.545048 8.268869
97 -12.696641 58.830498 -7.010814 7.862654
98 -18.975388 52.736942 -8.382660 7.213953
99 -24.100624 45.645767 -9.621956 6.342768
100 -27.916676 37.772438 -10.693979 5.274805
101 -30.307634 29.356148 -11.568673 4.040829
102 -31.200884 20.652555 -12.221240 2.675906
103 -30.569321 11.926092 -12.632733 1.218626
104 -28.432096 3.441840 -12.790516 -0.289746
105 -24.854156 -4.542453 -12.688647 -1.806165
106 -19.944176 -11.784228 -12.328230 -3.286808
107 -13.851282 -18.063482 -11.717534 -4.688141
108 -6.760563 -23.189419 -10.872135 -5.968063
109 1.112583 -27.006298 -9.814710 -7.087116
110 9.528989 -29.398090 -8.574729 -8.009745
111 18.232990 -30.292114 -7.187890 -8.705523
112 26.960035 -29.661119 -5.695262 -9.150373
113 35.445103 -27.524240 -4.142209 -9.327619
114 43.430237 -23.946367 -2.577004 -9.228896
115 50.672855 -19.036131 -1.049271 -8.854754
116 56.952793 -12.942718 0.391768 -8.214965
117 62.079205 -5.851279 1.699131 -7.328446
118 65.896240 2.022715 2.829881 -6.222757
119 68.287941 10.439984 3.746873 -4.933199
