-1 19.510483 19.934326 -43.243706 -7.243715
0 29.644503 19.166477 -20.236450 -71.367279
1 28.681860 24.330341 10.645951 -52.252995
2 25.265974 28.320175 27.746183 -20.486643
3 20.313400 30.066818 26.820965 15.383490
4 15.151875 29.103273 8.307571 46.014118
5 11.163985 25.688854 -22.951408 63.489990
6 9.417130 20.738705 -58.877117 63.182423
7 10.378539 15.578295 -90.049103 44.947205
8 13.790923 11.589095 -108.035873 13.364377
9 18.741222 9.839634 -107.708977 -23.198071
10 23.903957 10.799714 -88.909424 -54.707161
11 27.895361 14.213493 -56.762508 -72.369797
12 39.586460 19.398550 -30.187506 -51.186142
13 38.566387 26.292166 -14.658363 -44.945526
14 35.249985 32.421085 -2.219208 -33.789867
15 30.037384 37.046001 5.652597 -19.080664
16 23.557400 39.609097 8.034538 -2.589102
17 16.591654 39.801292 4.657785 13.715145
18 9.980350 37.599522 -4.068113 27.892078
19 4.520853 33.269428 -17.105007 38.253544
20 0.871566 27.333323 -32.904816 43.557568
21 -0.527448 20.507143 -49.585651 43.154774
22 0.492497 13.614146 -65.148315 37.070839
23 3.808398 7.485612 -77.711494 26.013130
24 9.020391 2.860668 -85.739677 11.297411
25 15.499938 0.297142 -88.237320 -5.301980
26 22.465611 0.104312 -84.881546 -21.765020
27 29.077242 2.305550 -76.071945 -36.077518
28 34.537327 6.635455 -62.885818 -46.487804
29 38.187130 12.571810 -46.941029 -51.730991
30 49.567238 19.500538 -33.479443 -42.459648
31 48.660782 27.290459 -23.751852 -39.448017
32 45.769001 34.580311 -15.140882 -34.025146
33 41.089001 40.873299 -8.229870 -26.564726
34 34.939713 45.740566 -3.484785 -17.576916
35 27.740234 48.850395 -1.223874 -7.673200
36 19.981203 49.990913 -1.597332 2.474954
37 12.191407 49.084354 -4.577999 12.180881
38 4.901696 46.192566 -9.963604 20.788235
39 -1.391166 41.512619 -17.390285 27.714418
40 -6.258343 35.363461 -26.356606 32.489349
41 -9.368169 28.164118 -36.256489 34.786907
42 -10.508724 20.405228 -46.419296 34.447430
43 -9.602290 12.615520 -56.154530 31.489267
44 -6.710639 5.325821 -64.798210 26.108788
45 -2.030824 -0.967091 -71.758217 18.668356
46 4.118257 -5.834384 -76.555519 9.672780
47 11.317573 -8.944353 -78.857834 -0.264386
48 19.076519 -10.085051 -78.503929 -10.462706
49 26.866346 -9.178714 -75.515686 -20.222097
50 34.156197 -6.287094 -70.097382 -28.871878
51 40.449261 -1.607214 -62.621658 -35.818092
52 45.316639 4.541987 -53.603119 -40.585243
53 48.426594 11.741452 -43.661804 -42.849331
54 59.557659 19.561226 -35.118111 -37.286465
55 58.764366 27.892225 -28.305620 -35.537888
56 56.256290 35.876225 -22.007772 -32.412216
57 52.143047 43.164299 -16.498980 -28.047405
58 46.604412 49.437908 -12.018726 -22.635105
59 39.882458 54.422859 -8.761304 -16.412136
60 32.270954 57.901306 -6.867608 -9.650095
61 24.102594 59.721210 -6.419207 -2.643566
62 15.734358 59.803036 -7.434986 4.302579
63 7.531980 58.143234 -9.870419 10.886278
64 -0.146054 54.814335 -13.619535 16.821230
65 -6.964182 49.961834 -18.519487 21.849171
66 -12.624428 43.797810 -24.357450 25.750988
67 -16.879408 36.591671 -30.879763 28.356173
68 -19.543177 28.658350 -37.802753 29.550272
69 -20.499315 20.344555 -44.824852 29.279989
70 -19.706026 12.013664 -51.639687 27.555717
71 -17.198002 4.029737 -57.949371 24.451277
72 -13.084834 -3.258277 -63.477394 20.100931
73 -7.546288 -9.531863 -67.980980 14.693847
74 -0.824418 -14.516841 -71.261749 8.465933
75 6.786989 -17.995340 -73.174812 1.689652
76 14.955319 -19.815321 -73.635254 -5.337960
77 23.343912 -19.893822 -72.631714 -12.193296
78 31.545620 -18.232256 -70.212883 -18.804514
79 39.222672 -14.901761 -66.470406 -24.766891
80 46.039524 -10.047878 -61.568928 -29.818649
81 51.698212 -3.882753 -55.723961 -33.738377
82 55.951447 3.324152 -49.192604 -36.354767
83 58.613331 11.257872 -42.261616 -37.554119
84 69.562042 19.612072 -36.192009 -33.763020
85 68.861496 28.303469 -31.082144 -32.646442
86 66.662338 36.741173 -26.244797 -30.659864
87 63.031361 44.668804 -21.826675 -27.864180
88 58.078945 51.845482 -17.961658 -24.344728
89 51.955547 58.053154 -14.766650 -20.208677
90 44.847233 63.103191 -12.338205 -15.581725
91 36.969982 66.842186 -10.749586 -10.604312
92 28.563145 69.156456 -10.048626 -5.427364
93 19.882149 69.975731 -10.256323 -0.207715
94 11.190777 69.275169 -11.366229 4.896557
95 2.753107 67.075974 -13.344663 9.730905
96 -5.174489 63.445023 -16.131731 14.148932
97 -12.351136 58.492615 -19.643118 18.016788
98 -18.558784 52.369240 -23.772602 21.217184
99 -23.608807 45.260948 -28.395239 23.652954
100 -27.347765 37.383732 -33.371086 25.249960
101 -29.662062 28.976927 -38.549400 25.959373
102 -30.481371 20.295958 -43.773186 25.759222
103 -29.780813 11.604607 -48.883877 24.655052
104 -27.581652 3.166946 -53.726154 22.679863
105 -23.950729 -4.760648 -58.152699 19.893150
106 -18.998358 -11.937304 -62.028652 16.379177
107 -12.875007 -18.144964 -65.235748 12.244441
108 -5.766740 -23.195017 -67.675987 7.614503
109 2.110472 -26.934004 -69.274696 2.630147
110 10.517283 -29.248335 -69.982826 -2.556866
111 19.198286 -30.067680 -69.778481 -7.788478
112 27.889658 -29.367138 -68.667755 -12.905174
113 36.327347 -27.167997 -66.684387 -17.750906
114 44.254974 -23.537071 -63.888882 -22.177906
115 51.431660 -18.584684 -60.366581 -26.051245
116 57.639351 -12.461319 -56.225006 -29.252966
117 62.689419 -5.353019 -51.590549 -31.685745
118 66.428406 2.524228 -46.604622 -33.275803
119 68.742729 10.931072 -41.419144 -33.975155
-1 -0.003857 -0.003857 -0.680127 -0.680127
0 9.978706 -0.807603 -3.678698 -74.009430
1 9.008427 4.291681 27.379379 -65.687004
2 5.616232 8.242409 49.626961 -39.535095
3 0.720753 9.977821 58.854816 -3.910136
4 -4.374282 9.026043 51.229874 30.375639
5 -8.307998 5.646541 28.000866 54.896519
6 -10.025245 0.747888 -4.423445 63.625698
7 -9.064168 -4.356562 -37.052708 54.363480
8 -5.680963 -8.299356 -60.912052 29.545313
9 -0.781294 -10.024857 -69.455009 -4.320609
10 4.322324 -9.071979 -60.329128 -38.380108
11 8.261774 -5.697754 -36.081467 -63.802353
12 20.000000 -0.594383 -0.000002 -56.379707
13 18.971792 6.251608 14.921145 -58.207954
14 15.601342 12.334799 18.782269 -54.684647
15 10.366104 17.021467 22.873259 -28.671602
16 3.938988 19.600912 34.684654 -8.419239
17 -2.987185 19.789482 38.159454 8.077410
18 -9.567944 17.587681 34.414902 22.977716
19 -15.003071 13.263961 25.044882 35.007217
20 -18.634157 7.339934 11.680864 42.729744
21 -20.021793 0.529788 -3.810373 45.156330
22 -18.997736 -6.345459 -19.408037 41.928806
23 -15.684910 -12.456905 -33.126099 33.371536
24 -10.482427 -17.067831 -43.228817 20.450106
25 -4.017382 -19.622475 -48.427971 4.649591
26 2.930829 -19.813253 -48.031097 -12.213397
27 9.524502 -17.617832 -42.020866 -28.225723
28 14.968719 -13.302094 -31.057747 -41.641956
29 18.607077 -7.388496 -16.421631 -51.176128
30 30.021471 -0.484622 3.724379 -45.931480
31 29.133770 7.280949 17.172831 -47.053104
32 26.305737 14.529592 37.153404 -48.525249
33 21.977858 21.286997 104.169174 34.145473
34 15.292320 25.869217 17.532669 0.016256
35 8.132908 28.906448 26.944555 -2.402588
36 0.397774 30.021976 30.777641 3.857746
37 -7.373748 29.103615 30.886518 11.976835
38 -14.647972 26.206705 27.977024 20.126957
39 -20.927481 21.526157 22.545460 27.310047
40 -25.783453 15.379775 15.115664 32.830982
41 -28.884445 8.185749 6.286510 36.198212
42 -30.018761 0.433938 -3.277454 37.108105
43 -29.108828 -7.347699 -12.877402 35.445507
44 -26.216438 -14.629099 -21.820711 31.281969
45 -21.538517 -20.914236 -29.464123 24.865740
46 -15.393666 -25.774982 -35.254776 16.601578
47 -8.200472 -28.880278 -38.765648 7.020708
48 -0.448918 -30.018682 -39.722187 -3.257558
49 7.332962 -29.112829 -38.017975 -13.570814
50 14.615148 -26.224749 -33.716789 -23.262665
51 20.901806 -21.551567 -27.039156 -31.734314
52 25.765129 -15.412311 -18.328060 -38.498699
53 28.874840 -8.226196 -7.978920 -43.243645
54 40.026981 -0.409397 4.692962 -37.995819
55 39.246452 7.917250 14.059930 -36.956127
56 36.759373 15.905879 24.324568 -32.919220
57 32.666485 23.224396 33.686642 -23.102957
